source_index,source_url,source_title,missing_related_url
3337,https://dantri.com.vn/the-thao/pep-guardiola-nhan-ky-luc-buon-noi-dieu-bat-ngo-khi-man-city-hoa-arsenal-20250922080555244.htm,"Pep Guardiola nhận kỷ lục buồn, nói điều bất ngờ khi Man City hòa Arsenal",https://dantri.com.vn/the-thao/arsenal-thoat-thua-man-city-nho-ban-thang-o-phut-bu-gio-20250921222641701.htm
3337,https://dantri.com.vn/the-thao/pep-guardiola-nhan-ky-luc-buon-noi-dieu-bat-ngo-khi-man-city-hoa-arsenal-20250922080555244.htm,"Pep Guardiola nhận kỷ lục buồn, nói điều bất ngờ khi Man City hòa Arsenal",https://dantri.com.vn/the-thao/nhan-dinh-arsenal-man-city-22h-219-thoi-co-tang-toc-20250921103440560.htm
3337,https://dantri.com.vn/the-thao/pep-guardiola-nhan-ky-luc-buon-noi-dieu-bat-ngo-khi-man-city-hoa-arsenal-20250922080555244.htm,"Pep Guardiola nhận kỷ lục buồn, nói điều bất ngờ khi Man City hòa Arsenal",https://dantri.com.vn/the-thao/hlv-pep-guardiola-bat-ngo-muon-giai-nghe-som-20250729115216045.htm
3339,https://dantri.com.vn/the-thao/tay-golf-nguoi-nhat-ban-vo-dich-giai-dau-danh-gia-o-malaysia-20251103140209781.htm,Tay golf người Nhật Bản vô địch giải đấu danh giá ở Malaysia,https://dantri.com.vn/the-thao/tay-golf-nhat-ban-vo-dich-giai-dau-tren-san-nha-20241104115922530.htm
3339,https://dantri.com.vn/the-thao/tay-golf-nguoi-nhat-ban-vo-dich-giai-dau-danh-gia-o-malaysia-20251103140209781.htm,Tay golf người Nhật Bản vô địch giải đấu danh giá ở Malaysia,https://dantri.com.vn/the-thao/tay-golf-nguoi-phap-vo-dich-giai-dau-danh-gia-tai-malaysia-20231030122509273.htm
3342,https://dantri.com.vn/the-thao/hlv-xabi-alonso-noi-gian-voi-trong-tai-khi-real-madrid-chiu-3-the-do-20251208094229009.htm,HLV Xabi Alonso nổi giận với trọng tài khi Real Madrid chịu 3 thẻ đỏ,https://dantri.com.vn/the-thao/real-madrid-tiep-tuc-vap-nga-mat-ngoi-dau-vao-tay-barcelona-20251201065247446.htm
3342,https://dantri.com.vn/the-thao/hlv-xabi-alonso-noi-gian-voi-trong-tai-khi-real-madrid-chiu-3-the-do-20251208094229009.htm,HLV Xabi Alonso nổi giận với trọng tài khi Real Madrid chịu 3 thẻ đỏ,https://dantri.com.vn/the-thao/lamine-yamal-toa-sang-ruc-ro-barcelona-chiem-ngoi-dau-cua-real-madrid-20251130005049004.htm
3342,https://dantri.com.vn/the-thao/hlv-xabi-alonso-noi-gian-voi-trong-tai-khi-real-madrid-chiu-3-the-do-20251208094229009.htm,HLV Xabi Alonso nổi giận với trọng tài khi Real Madrid chịu 3 thẻ đỏ,https://dantri.com.vn/the-thao/mbappe-toa-sang-real-madrid-thang-dam-bilbao-20251204055937665.htm
3347,https://dantri.com.vn/the-thao/cac-nu-van-dong-vien-manh-tham-du-giai-golf-the-annika-2025-20251114011424643.htm,Các nữ vận động viên mạnh tham dự giải golf The Annika 2025,https://dantri.com.vn/the-thao/nelly-korda-tro-lai-voi-giai-dau-the-annika-driven-at-pelican-20241114111551830.htm
3349,https://dantri.com.vn/the-thao/tay-golf-nguoi-my-vo-dich-giai-arnold-palmers-invitational-2025-20250310233520933.htm,Tay golf người Mỹ vô địch giải Arnold Palmers Invitational 2025,https://dantri.com.vn/the-thao/scottie-scheffler-vo-dich-giai-golf-arnold-palmer-invitational-2024-20240311121050656.htm
3349,https://dantri.com.vn/the-thao/tay-golf-nguoi-my-vo-dich-giai-arnold-palmers-invitational-2025-20250310233520933.htm,Tay golf người Mỹ vô địch giải Arnold Palmers Invitational 2025,https://dantri.com.vn/the-thao/russell-henley-vo-dich-mayakoba-golf-classic-2022-20221108011205701.htm
3351,https://dantri.com.vn/the-thao/dan-sao-viet-hao-hung-luyen-tap-truoc-giai-pickleball-cua-bao-dan-tri-20250618154800515.htm,Dàn sao Việt hào hứng luyện tập trước giải pickleball của báo Dân trí,https://dantri.com.vn/the-thao/vdv-huyen-trang-ca-nha-toi-rat-hao-huc-tham-gia-giai-pickleball-dan-tri-20250614223026556.htm
3351,https://dantri.com.vn/the-thao/dan-sao-viet-hao-hung-luyen-tap-truoc-giai-pickleball-cua-bao-dan-tri-20250618154800515.htm,Dàn sao Việt hào hứng luyện tập trước giải pickleball của báo Dân trí,https://dantri.com.vn/the-thao/tay-vot-tran-duc-phong-giai-pickleball-bao-dan-tri-rat-y-nghia-va-thu-vi-20250612213650872.htm
3352,https://dantri.com.vn/the-thao/real-madrid-thua-dam-trong-cuoc-doi-dau-voi-atletico-20250927234114274.htm,Real Madrid thua đậm trong cuộc đối đầu với Atletico,https://dantri.com.vn/the-thao/mbappe-lap-cong-real-madrid-tiep-tuc-toan-thang-o-la-liga-20250921071209434.htm
3352,https://dantri.com.vn/the-thao/real-madrid-thua-dam-trong-cuoc-doi-dau-voi-atletico-20250927234114274.htm,Real Madrid thua đậm trong cuộc đối đầu với Atletico,https://dantri.com.vn/the-thao/mbappe-lap-cu-dup-real-madrid-thang-marseille-du-bi-duoi-nguoi-20250917052924557.htm
3355,https://dantri.com.vn/the-thao/hlv-amorim-tiet-lo-ly-do-giup-man-utd-thang-huy-diet-20251209110543110.htm,HLV Amorim tiết lộ lý do giúp Man Utd thắng “hủy diệt”,https://dantri.com.vn/the-thao/man-utd-tuot-chien-thang-truoc-west-ham-boi-ban-thua-o-nhung-phut-cuoi-20251205061303952.htm
3355,https://dantri.com.vn/the-thao/hlv-amorim-tiet-lo-ly-do-giup-man-utd-thang-huy-diet-20251209110543110.htm,HLV Amorim tiết lộ lý do giúp Man Utd thắng “hủy diệt”,https://dantri.com.vn/the-thao/roy-keane-chi-trich-hang-phong-ngu-te-hai-cua-man-utd-20251205090951489.htm
3356,https://dantri.com.vn/the-thao/harry-kane-ghi-dau-an-bayern-munich-danh-bai-dortmund-20251019025757850.htm,"Harry Kane ghi dấu ấn, Bayern Munich đánh bại Dortmund",https://dantri.com.vn/the-thao/harry-kane-giup-bayern-munich-thang-dam-inter-milan-danh-bai-slavia-prague-20251001070658622.htm
3356,https://dantri.com.vn/the-thao/harry-kane-ghi-dau-an-bayern-munich-danh-bai-dortmund-20251019025757850.htm,"Harry Kane ghi dấu ấn, Bayern Munich đánh bại Dortmund",https://dantri.com.vn/the-thao/harry-kane-toa-sang-bayern-munich-noi-dai-chuoi-toan-thang-tai-bundesliga-20250921085319483.htm
3356,https://dantri.com.vn/the-thao/harry-kane-ghi-dau-an-bayern-munich-danh-bai-dortmund-20251019025757850.htm,"Harry Kane ghi dấu ấn, Bayern Munich đánh bại Dortmund",https://dantri.com.vn/the-thao/harry-kane-vuot-mat-david-beckham-ghi-dau-lich-su-champions-league-20250918083542115.htm
3358,https://dantri.com.vn/the-thao/cong-dong-mang-day-song-vi-trong-tai-o-tran-thua-tranh-cai-cua-ly-hoang-nam-20251003220551767.htm,Cộng đồng mạng dậy sóng vì trọng tài ở trận thua tranh cãi của Lý Hoàng Nam,https://dantri.com.vn/the-thao/quyet-dinh-gay-tranh-cai-trong-tran-dau-pickleball-cua-ly-hoang-nam-20250324115740259.htm
3359,https://dantri.com.vn/the-thao/viet-nam-co-6-tay-golf-nu-tranh-tai-tai-giai-waap-championship-20250306121621995.htm,Việt Nam có 6 tay golf nữ tranh tài tại giải WAAP Championship,https://dantri.com.vn/bat-dong-san/biet-thu-golf-land-khong-gian-song-giua-thien-nhien-20250227172019827.htm
3360,https://dantri.com.vn/the-thao/ninh-binh-fc-chieu-mo-thanh-cong-ngoi-sao-viet-kieu-chung-nguyen-do-20250728083708382.htm,Ninh Bình FC chiêu mộ thành công ngôi sao Việt kiều Chung Nguyen Do,https://dantri.com.vn/the-thao/ngoi-sao-viet-kieu-tich-cuc-tap-luyen-cung-doi-tuyen-nu-viet-nam-20250603195801608.htm
3360,https://dantri.com.vn/the-thao/ninh-binh-fc-chieu-mo-thanh-cong-ngoi-sao-viet-kieu-chung-nguyen-do-20250728083708382.htm,Ninh Bình FC chiêu mộ thành công ngôi sao Việt kiều Chung Nguyen Do,https://dantri.com.vn/the-thao/nhung-ngoi-sao-viet-kieu-noi-danh-co-the-bo-sung-cho-tuyen-viet-nam-20250612200850155.htm
3360,https://dantri.com.vn/the-thao/ninh-binh-fc-chieu-mo-thanh-cong-ngoi-sao-viet-kieu-chung-nguyen-do-20250728083708382.htm,Ninh Bình FC chiêu mộ thành công ngôi sao Việt kiều Chung Nguyen Do,https://dantri.com.vn/the-thao/ngoi-sao-viet-kieu-gay-sot-o-chau-au-sap-ve-viet-nam-thi-dau-20250726185847615.htm
3361,https://dantri.com.vn/the-thao/danh-bai-u22-indonesia-u22-philippines-tien-vao-ban-ket-sea-games-33-20251208171906884.htm,"Đánh bại U22 Indonesia, U22 Philippines tiến vào bán kết SEA Games 33",https://dantri.com.vn/the-thao/danh-bai-myanmar-u22-philippines-thach-thuc-u22-indonesia-20251205203400957.htm
3361,https://dantri.com.vn/the-thao/danh-bai-u22-indonesia-u22-philippines-tien-vao-ban-ket-sea-games-33-20251208171906884.htm,"Đánh bại U22 Indonesia, U22 Philippines tiến vào bán kết SEA Games 33",https://dantri.com.vn/the-thao/cdv-dong-nam-a-so-sanh-thuc-luc-u22-viet-nam-va-malaysia-o-tran-quyet-dau-20251206205049574.htm
3361,https://dantri.com.vn/the-thao/danh-bai-u22-indonesia-u22-philippines-tien-vao-ban-ket-sea-games-33-20251208171906884.htm,"Đánh bại U22 Indonesia, U22 Philippines tiến vào bán kết SEA Games 33",https://dantri.com.vn/the-thao/u22-indonesia-cong-bo-doi-hinh-khung-quyet-bao-ve-ngoi-vuong-sea-games-20251129160612885.htm
3362,https://dantri.com.vn/the-thao/thua-philippines-hlv-u22-indonesia-bat-ngo-de-cap-den-u22-viet-nam-20251209121426066.htm,"Thua Philippines, HLV U22 Indonesia bất ngờ đề cập đến U22 Việt Nam",https://dantri.com.vn/the-thao/danh-bai-myanmar-u22-philippines-thach-thuc-u22-indonesia-20251205203400957.htm
3363,https://dantri.com.vn/the-thao/bong-da-thai-lan-thong-bao-ve-viec-lua-chon-hlv-doi-tuyen-quoc-gia-20251022120445740.htm,Bóng đá Thái Lan thông báo về việc lựa chọn HLV đội tuyển quốc gia,https://dantri.com.vn/the-thao/hlv-frank-de-boer-duoc-du-doan-dan-dat-doi-tuyen-indonesia-20251020155247489.htm
3363,https://dantri.com.vn/the-thao/bong-da-thai-lan-thong-bao-ve-viec-lua-chon-hlv-doi-tuyen-quoc-gia-20251022120445740.htm,Bóng đá Thái Lan thông báo về việc lựa chọn HLV đội tuyển quốc gia,https://dantri.com.vn/the-thao/hlv-kiatisuk-nam-trong-nhom-ung-cu-vien-sang-gia-dan-dat-tuyen-thai-lan-20251021200729620.htm
3363,https://dantri.com.vn/the-thao/bong-da-thai-lan-thong-bao-ve-viec-lua-chon-hlv-doi-tuyen-quoc-gia-20251022120445740.htm,Bóng đá Thái Lan thông báo về việc lựa chọn HLV đội tuyển quốc gia,https://dantri.com.vn/the-thao/bat-ngo-danh-bai-argentina-morocco-vo-dich-world-cup-u20-2025-20251020084854569.htm
3366,https://dantri.com.vn/the-thao/tay-vot-pickleball-so-mot-the-gioi-ben-johns-toi-viet-nam-tranh-tai-20250911090032672.htm,Tay vợt pickleball số một thế giới Ben Johns tới Việt Nam tranh tài,https://dantri.com.vn/the-thao/ben-johns-tiet-lo-ve-so-luong-vot-pickleball-su-dung-qua-cac-giai-dau-20250609174017183.htm
3367,https://dantri.com.vn/the-thao/uefa-len-tieng-ve-vu-thieu-huy-chuong-cua-son-heung-min-20250523121536615.htm,UEFA lên tiếng về vụ thiếu huy chương của Son Heung Min,https://dantri.com.vn/the-thao/hlv-tottenham-noi-gian-truoc-tran-chung-ket-europa-league-20250521083912530.htm
3367,https://dantri.com.vn/the-thao/uefa-len-tieng-ve-vu-thieu-huy-chuong-cua-son-heung-min-20250523121536615.htm,UEFA lên tiếng về vụ thiếu huy chương của Son Heung Min,https://dantri.com.vn/the-thao/danh-bai-man-utd-tottenham-vo-dich-europa-league-20250521170438983.htm
3367,https://dantri.com.vn/the-thao/uefa-len-tieng-ve-vu-thieu-huy-chuong-cua-son-heung-min-20250523121536615.htm,UEFA lên tiếng về vụ thiếu huy chương của Son Heung Min,https://dantri.com.vn/the-thao/tottenham-lap-ky-luc-danh-bai-man-utd-tao-ky-tich-sau-gan-20-nam-20250522085801009.htm
3368,https://dantri.com.vn/the-thao/golf-thai-lan-thang-lon-tai-giai-dau-tong-ket-mua-thi-dau-tren-lpga-tour-20251124150211321.htm,Golf Thái Lan thắng lớn tại giải đấu tổng kết mùa thi đấu trên LPGA Tour,https://dantri.com.vn/the-thao/ko-jin-young-vo-dich-cme-group-tour-championship-tro-thanh-golfer-cua-nam-20211122235405390.htm
3371,https://dantri.com.vn/the-thao/psg-mat-ngoi-dau-bang-ligue-1-sau-khi-bi-nice-cam-chan-20241007070311088.htm,PSG mất ngôi đầu bảng Ligue 1 sau khi bị Nice cầm chân,https://dantri.com.vn/the-thao/man-city-arsenal-tiep-tuc-dua-tam-ma-voi-liverpool-20241005233757932.htm
3371,https://dantri.com.vn/the-thao/psg-mat-ngoi-dau-bang-ligue-1-sau-khi-bi-nice-cam-chan-20241007070311088.htm,PSG mất ngôi đầu bảng Ligue 1 sau khi bị Nice cầm chân,https://dantri.com.vn/the-thao/harry-kane-gay-that-vong-trong-ngay-bayern-munich-bi-chia-diem-20241007062222093.htm
3371,https://dantri.com.vn/the-thao/psg-mat-ngoi-dau-bang-ligue-1-sau-khi-bi-nice-cam-chan-20241007070311088.htm,PSG mất ngôi đầu bảng Ligue 1 sau khi bị Nice cầm chân,https://dantri.com.vn/the-thao/hlv-ten-hag-ban-lanh-dao-man-utd-nen-noi-thang-neu-muon-sa-thai-toi-20241007065409812.htm
3371,https://dantri.com.vn/the-thao/psg-mat-ngoi-dau-bang-ligue-1-sau-khi-bi-nice-cam-chan-20241007070311088.htm,PSG mất ngôi đầu bảng Ligue 1 sau khi bị Nice cầm chân,https://dantri.com.vn/the-thao/hlv-luis-enrique-thua-nhan-psg-khong-phai-la-doi-thu-cua-arsenal-20241002074754523.htm
3373,https://dantri.com.vn/the-thao/boc-tham-cup-c2-chau-a-hai-dai-dien-viet-nam-vao-bang-dau-kho-20250815151318178.htm,"Bốc thăm Cúp C2 châu Á, hai đại diện Việt Nam vào bảng đấu khó",https://dantri.com.vn/the-thao/bao-thai-lan-khen-giai-bong-da-nu-dong-nam-a-tai-viet-nam-20250814173253922.htm
3373,https://dantri.com.vn/the-thao/boc-tham-cup-c2-chau-a-hai-dai-dien-viet-nam-vao-bang-dau-kho-20250815151318178.htm,"Bốc thăm Cúp C2 châu Á, hai đại diện Việt Nam vào bảng đấu khó",https://dantri.com.vn/the-thao/san-lach-tray-lap-ky-luc-khan-gia-bao-dong-nam-a-het-loi-ca-ngoi-20250813162920280.htm
3373,https://dantri.com.vn/the-thao/boc-tham-cup-c2-chau-a-hai-dai-dien-viet-nam-vao-bang-dau-kho-20250815151318178.htm,"Bốc thăm Cúp C2 châu Á, hai đại diện Việt Nam vào bảng đấu khó",https://dantri.com.vn/the-thao/san-co-viet-nam-ghi-dau-lich-su-var-lan-dau-xuat-hien-o-giai-nu-dong-nam-a-20250814120114837.htm
3375,https://dantri.com.vn/the-thao/jannik-sinner-thua-nhan-carlos-alcaraz-gioi-hon-20250908083217198.htm,"Jannik Sinner thừa nhận Carlos Alcaraz ""giỏi hơn""",https://dantri.com.vn/the-thao/sinner-bo-cuoc-alcaraz-lan-dau-vo-dich-cincinnati-open-20250819083813245.htm
3375,https://dantri.com.vn/the-thao/jannik-sinner-thua-nhan-carlos-alcaraz-gioi-hon-20250908083217198.htm,"Jannik Sinner thừa nhận Carlos Alcaraz ""giỏi hơn""",https://dantri.com.vn/the-thao/sinner-bo-xa-alcaraz-ve-diem-so-truoc-tran-chung-ket-cincinnati-open-2025-20250818085837277.htm
3375,https://dantri.com.vn/the-thao/jannik-sinner-thua-nhan-carlos-alcaraz-gioi-hon-20250908083217198.htm,"Jannik Sinner thừa nhận Carlos Alcaraz ""giỏi hơn""",https://dantri.com.vn/the-thao/us-open-2025-jannik-sinner-va-carlos-alcaraz-tiep-tuc-thong-tri-20250824051302779.htm
3378,https://dantri.com.vn/the-thao/the-cong-viettel-loai-clb-cahn-nam-dinh-thang-trong-ngay-xuan-son-tai-xuat-20251123222039085.htm,"Thể Công Viettel loại CLB CAHN, Nam Định thắng trong ngày Xuân Son tái xuất",https://dantri.com.vn/the-thao/u17-malaysia-thang-lon-dong-nam-a-khoi-dau-tot-o-vong-loai-chau-a-20251122235936756.htm
3378,https://dantri.com.vn/the-thao/the-cong-viettel-loai-clb-cahn-nam-dinh-thang-trong-ngay-xuan-son-tai-xuat-20251123222039085.htm,"Thể Công Viettel loại CLB CAHN, Nam Định thắng trong ngày Xuân Son tái xuất",https://dantri.com.vn/the-thao/clb-cong-an-ha-noi-thua-doi-bong-australia-tai-cup-c2-chau-a-20251106171651290.htm
3382,https://dantri.com.vn/the-thao/hlv-kewell-thang-tran-cung-ha-noi-fc-clb-ninh-binh-van-dung-dau-bang-20251025204408848.htm,"HLV Kewell thắng trận cùng Hà Nội FC, CLB Ninh Bình vẫn đứng đầu bảng",https://dantri.com.vn/the-thao/hlv-u22-malaysia-tuyen-bo-danh-thep-cho-quyet-dau-u22-viet-nam-o-sea-games-20251025155159107.htm
3382,https://dantri.com.vn/the-thao/hlv-kewell-thang-tran-cung-ha-noi-fc-clb-ninh-binh-van-dung-dau-bang-20251025204408848.htm,"HLV Kewell thắng trận cùng Hà Nội FC, CLB Ninh Bình vẫn đứng đầu bảng",https://dantri.com.vn/the-thao/sep-bong-da-indonesia-phat-bieu-dut-khoat-hlv-shin-tae-yong-het-co-hoi-20251024114836736.htm
3382,https://dantri.com.vn/the-thao/hlv-kewell-thang-tran-cung-ha-noi-fc-clb-ninh-binh-van-dung-dau-bang-20251025204408848.htm,"HLV Kewell thắng trận cùng Hà Nội FC, CLB Ninh Bình vẫn đứng đầu bảng",https://dantri.com.vn/the-thao/clb-dong-nam-a-bat-ngo-thang-doi-bong-manh-cua-han-quoc-tai-cup-chau-a-20251024004039034.htm
3386,https://dantri.com.vn/the-thao/real-madrid-dam-don-kien-yeu-cau-uefa-boi-thuong-thiet-hai-20251030124203372.htm,"Real Madrid đâm đơn kiện, yêu cầu UEFA bồi thường thiệt hại",https://dantri.com.vn/the-thao/lamine-yamal-bi-danh-hoi-dong-tra-gia-dat-vi-qua-ngao-man-20251027112138208.htm
3386,https://dantri.com.vn/the-thao/real-madrid-dam-don-kien-yeu-cau-uefa-boi-thuong-thiet-hai-20251030124203372.htm,"Real Madrid đâm đơn kiện, yêu cầu UEFA bồi thường thiệt hại",https://dantri.com.vn/the-thao/vinicius-mau-thuan-lon-voi-hlv-alonso-bat-tin-hieu-roi-real-madrid-20251028090103783.htm
3386,https://dantri.com.vn/the-thao/real-madrid-dam-don-kien-yeu-cau-uefa-boi-thuong-thiet-hai-20251030124203372.htm,"Real Madrid đâm đơn kiện, yêu cầu UEFA bồi thường thiệt hại",https://dantri.com.vn/the-thao/hlv-xabi-alonso-lamine-yamal-la-dong-luc-de-real-madrid-chien-thang-20251027100446678.htm
3388,https://dantri.com.vn/the-thao/tay-golf-nguoi-nhat-ban-vo-dich-giai-the-sentry-2025-20250106224332864.htm,Tay golf người Nhật Bản vô địch giải The Sentry 2025,https://dantri.com.vn/the-thao/giai-golf-sentry-tournament-championship-ket-thuc-day-bat-ngo-20240108130844042.htm
3389,https://dantri.com.vn/the-thao/tuyen-tay-ban-nha-trieu-tap-roi-bat-ngo-gach-ten-lamine-yamal-20251004105258932.htm,"Tuyển Tây Ban Nha triệu tập, rồi bất ngờ gạch tên Lamine Yamal",https://dantri.com.vn/the-thao/lamine-yamal-tuyen-bo-bat-ngo-khi-mat-giai-qua-bong-vang-20250924014349318.htm
3389,https://dantri.com.vn/the-thao/tuyen-tay-ban-nha-trieu-tap-roi-bat-ngo-gach-ten-lamine-yamal-20251004105258932.htm,"Tuyển Tây Ban Nha triệu tập, rồi bất ngờ gạch tên Lamine Yamal",https://dantri.com.vn/the-thao/dembele-ap-dao-yamal-ve-diem-so-o-binh-chon-qua-bong-vang-2025-20250927103131255.htm
3389,https://dantri.com.vn/the-thao/tuyen-tay-ban-nha-trieu-tap-roi-bat-ngo-gach-ten-lamine-yamal-20251004105258932.htm,"Tuyển Tây Ban Nha triệu tập, rồi bất ngờ gạch tên Lamine Yamal",https://dantri.com.vn/the-thao/qua-bong-vang-2025-phan-thuong-cho-ke-bi-ruong-bo-vet-gon-tren-mat-yamal-20250924012155529.htm
3390,https://dantri.com.vn/the-thao/truoc-tran-gap-man-utd-hlv-dyche-thanh-minh-phat-ngon-ve-amorim-20251031072422194.htm,"Trước trận gặp Man Utd, HLV Dyche thanh minh phát ngôn về Amorim",https://dantri.com.vn/the-thao/phan-ung-cua-hlv-ruben-amorim-sau-khi-man-utd-thua-dau-truoc-nottingham-20250402073955138.htm
3390,https://dantri.com.vn/the-thao/truoc-tran-gap-man-utd-hlv-dyche-thanh-minh-phat-ngon-ve-amorim-20251031072422194.htm,"Trước trận gặp Man Utd, HLV Dyche thanh minh phát ngôn về Amorim",https://dantri.com.vn/the-thao/nguoi-cu-khien-man-utd-guc-nga-tren-san-nottingham-forest-20250402043559975.htm
3390,https://dantri.com.vn/the-thao/truoc-tran-gap-man-utd-hlv-dyche-thanh-minh-phat-ngon-ve-amorim-20251031072422194.htm,"Trước trận gặp Man Utd, HLV Dyche thanh minh phát ngôn về Amorim",https://dantri.com.vn/the-thao/man-utd-danh-bai-brighton-vuon-len-top-4-ngoai-hang-anh-20251026011246746.htm
3391,https://dantri.com.vn/the-thao/thang-dam-leipzig-bayern-munich-khep-lai-nam-2024-hoan-hao-20241221070834184.htm,"Thắng đậm Leipzig, Bayern Munich khép lại năm 2024 hoàn hảo",https://dantri.com.vn/the-thao/musiala-toa-sang-bayern-munich-thang-dam-o-bundesliga-20241208063016484.htm
3391,https://dantri.com.vn/the-thao/thang-dam-leipzig-bayern-munich-khep-lai-nam-2024-hoan-hao-20241221070834184.htm,"Thắng đậm Leipzig, Bayern Munich khép lại năm 2024 hoàn hảo",https://dantri.com.vn/the-thao/bayern-munich-va-psg-gianh-chien-thang-dam-o-champions-league-20241211072522936.htm
3391,https://dantri.com.vn/the-thao/thang-dam-leipzig-bayern-munich-khep-lai-nam-2024-hoan-hao-20241221070834184.htm,"Thắng đậm Leipzig, Bayern Munich khép lại năm 2024 hoàn hảo",https://dantri.com.vn/the-thao/thu-mon-neuer-nhan-the-do-trong-ngay-bayern-munich-guc-nga-truoc-leverkusen-20241204073901710.htm
3394,https://dantri.com.vn/the-thao/u22-malaysia-nhan-tin-cuc-vui-truoc-khi-quyet-chien-voi-u22-viet-nam-20251207105635204.htm,U22 Malaysia nhận tin cực vui trước khi quyết chiến với U22 Việt Nam,https://dantri.com.vn/the-thao/ha-guc-lao-u22-malaysia-vuot-len-xep-tren-u22-viet-nam-20251206155739960.htm
3394,https://dantri.com.vn/the-thao/u22-malaysia-nhan-tin-cuc-vui-truoc-khi-quyet-chien-voi-u22-viet-nam-20251207105635204.htm,U22 Malaysia nhận tin cực vui trước khi quyết chiến với U22 Việt Nam,https://dantri.com.vn/the-thao/u22-viet-nam-lam-vao-the-bat-loi-khi-u22-malaysia-thang-dam-20251206185331728.htm
3394,https://dantri.com.vn/the-thao/u22-malaysia-nhan-tin-cuc-vui-truoc-khi-quyet-chien-voi-u22-viet-nam-20251207105635204.htm,U22 Malaysia nhận tin cực vui trước khi quyết chiến với U22 Việt Nam,https://dantri.com.vn/the-thao/cdv-dong-nam-a-so-sanh-thuc-luc-u22-viet-nam-va-malaysia-o-tran-quyet-dau-20251206205049574.htm
3395,https://dantri.com.vn/the-thao/chot-danh-sach-doi-tuyen-golf-viet-nam-du-sea-games-33-20251204175331653.htm,Chốt danh sách đội tuyển golf Việt Nam dự SEA Games 33,https://dantri.com.vn/the-thao/ra-mat-doi-tuyen-esports-audition-viet-nam-tham-du-sea-games-33-20251128124904364.htm
3395,https://dantri.com.vn/the-thao/chot-danh-sach-doi-tuyen-golf-viet-nam-du-sea-games-33-20251204175331653.htm,Chốt danh sách đội tuyển golf Việt Nam dự SEA Games 33,https://dantri.com.vn/the-thao/hoa-khoi-bong-chuyen-cam-co-cho-doan-the-thao-viet-nam-o-sea-games-20251202212114102.htm
3395,https://dantri.com.vn/the-thao/chot-danh-sach-doi-tuyen-golf-viet-nam-du-sea-games-33-20251204175331653.htm,Chốt danh sách đội tuyển golf Việt Nam dự SEA Games 33,https://dantri.com.vn/the-thao/tuyen-bong-ban-viet-nam-giao-luu-cung-vdv-nga-chuan-bi-cho-sea-games-33-20251204193702673.htm
3399,https://dantri.com.vn/the-thao/real-madrid-nhan-2-the-do-trong-ngay-that-bai-roi-vao-khung-hoang-20251208061353365.htm,"Real Madrid nhận 2 thẻ đỏ trong ngày thất bại, rơi vào khủng hoảng",https://dantri.com.vn/the-thao/lamine-yamal-toa-sang-ruc-ro-barcelona-chiem-ngoi-dau-cua-real-madrid-20251130005049004.htm
3399,https://dantri.com.vn/the-thao/real-madrid-nhan-2-the-do-trong-ngay-that-bai-roi-vao-khung-hoang-20251208061353365.htm,"Real Madrid nhận 2 thẻ đỏ trong ngày thất bại, rơi vào khủng hoảng",https://dantri.com.vn/the-thao/bellingham-giup-real-madrid-tranh-khoi-that-bai-o-la-liga-20251124062546462.htm
3401,https://dantri.com.vn/the-thao/real-madrid-cong-kich-van-de-trong-tai-nong-ruc-truoc-tran-gap-barcelona-20250510143903165.htm,"Real Madrid công kích, vấn đề trọng tài ""nóng rực"" trước trận gặp Barcelona",https://dantri.com.vn/the-thao/ngoi-sao-real-madrid-nem-da-doi-lao-vao-danh-trong-tai-co-the-gap-hoa-lon-20250427122138998.htm
3401,https://dantri.com.vn/the-thao/real-madrid-cong-kich-van-de-trong-tai-nong-ruc-truoc-tran-gap-barcelona-20250510143903165.htm,"Real Madrid công kích, vấn đề trọng tài ""nóng rực"" trước trận gặp Barcelona",https://dantri.com.vn/the-thao/hlv-ancelotti-dong-y-roi-real-madrid-chot-xong-ben-do-moi-20250429103313184.htm
3403,https://dantri.com.vn/the-thao/xac-dinh-16-doi-bong-lot-vao-vong-18-europa-league-2024-25-20250221071640418.htm,Xác định 16 đội bóng lọt vào vòng 1/8 Europa League 2024-25,https://dantri.com.vn/the-thao/cau-thu-goc-viet-gay-sot-khi-ra-mat-giup-doi-tre-man-utd-chien-thang-20250219185159892.htm
3403,https://dantri.com.vn/the-thao/xac-dinh-16-doi-bong-lot-vao-vong-18-europa-league-2024-25-20250221071640418.htm,Xác định 16 đội bóng lọt vào vòng 1/8 Europa League 2024-25,https://dantri.com.vn/the-thao/toi-nay-boc-tham-vong-18-champions-league-nhung-dieu-ban-can-biet-20250220182619027.htm
3403,https://dantri.com.vn/the-thao/xac-dinh-16-doi-bong-lot-vao-vong-18-europa-league-2024-25-20250221071640418.htm,Xác định 16 đội bóng lọt vào vòng 1/8 Europa League 2024-25,https://dantri.com.vn/the-thao/nhung-doi-thu-ma-man-utd-tottenham-co-the-doi-dau-o-vong-18-europa-league-20250131081617119.htm
